Date,Close,High,Low,Open,Volume
,QQQ,QQQ,QQQ,QQQ,QQQ
1999-03-10,43.18421936035156,43.263504952812426,42.523506089844346,43.237076421992136,5232000
1999-03-11,43.39564514160156,43.75243028740645,42.54993220339739,43.50135925887708,9688600
1999-03-12,42.33851623535156,43.26351502950718,41.99494525466519,43.23708649253131,8743600
1999-03-15,43.554222106933594,43.607079172597345,42.206366932507855,42.655651990649766,6369000
1999-03-16,43.92422866821289,44.10922842794664,43.26351524059236,43.73922890847914,4905800
1999-03-17,43.60708236694336,43.977081853693186,43.47493969310414,43.924224784157495,3965000
1999-03-18,44.45277404785156,44.47920256987763,43.540990037952106,43.554204298965146,4848400
1999-03-19,43.31637191772461,45.03422681379057,43.289943380862056,45.03422681379057,7160400
1999-03-22,42.78778076171875,43.6070650134873,42.70849518896696,43.5013509164849,5024800
1999-03-23,41.2813720703125,42.70851297415172,41.202086464543655,42.54994176261403,10962400
1999-03-24,42.68208694458008,42.70851548138787,41.01708912568934,41.651374009076285,8447000
1999-03-25,44.24134826660156,44.24134826660156,43.058671841911945,43.34277846907202,8133800
1999-03-26,43.765647888183594,44.373504108852806,43.58064816884948,43.87136201351737,8256200
1999-03-29,45.35136032104492,45.37778885270054,44.02993373826389,44.2942190548201,5113800
1999-03-30,45.03421401977539,45.66849872427927,44.8492143142951,45.29849931331867,4940600
1999-03-31,44.37348937988281,45.82705812073663,44.24134676707792,45.77420107561467,8256600
1999-04-01,45.29850769042969,45.72136423829834,44.558508731659536,45.66850716981476,8715800
1999-04-05,46.93706512451172,47.003136443662214,45.7477813798028,46.03188805214993,5697200
1999-04-06,47.029563903808594,47.54492018148449,46.48777909907239,46.88420700497693,7522400
1999-04-07,46.5406494140625,47.571362263096255,45.53636509961936,47.46564812473382,11923600
1999-04-08,46.910648345947266,47.13529088732223,45.5099360291387,46.46136326319735,7952400
1999-04-09,47.201351165771484,47.30706527812483,46.69920913209306,46.83135177253475,4946800
1999-04-12,46.88421630859375,47.20135869625053,46.03850327484234,46.0913603394518,10934000
1999-04-13,46.24994659423828,47.28065968976702,45.87994702148437,47.17494552612305,9962200
1999-04-14,44.664222717285156,46.88421958607329,44.40654450930082,46.83136251776882,21253800
1999-04-15,45.272056579589844,45.34473501251096,43.23706045779859,44.822771721532035,17650600
1999-04-16,43.95064926147461,45.166361748562906,43.71279247052255,45.166361748562906,17274000
1999-04-19,41.88921356201172,44.611351730394816,41.446535753075636,44.24135236770197,19460600
1999-04-20,42.84065628051758,43.184227243902356,41.30780121310856,41.7042292477833,17413600
1999-04-21,44.95492935180664,44.98135788170188,42.65564725092059,43.23707490861591,10940400
1999-04-22,46.17064666748047,46.30278933109661,45.080469692647284,45.37779068578361,13630600
1999-04-23,46.778507232666016,47.12207818974209,45.4570804746811,45.932794107555665,7064400
1999-04-26,47.85546875,48.205646831423444,46.943684311576696,47.09564838464725,5421000
1999-04-27,47.12205505371094,48.44348116290081,46.520806174029545,48.205624463246636,16482800
1999-04-28,45.50994110107422,46.88422503676287,45.305119937582155,46.725653813414176,7676800
1999-04-29,45.139930725097656,45.56278721900958,44.18850361379583,45.29850191031463,19148200
1999-04-30,45.430641174316406,46.01206881005519,43.818500911586156,45.77421204998023,15295200
1999-05-03,45.19279098510742,45.48350484524554,44.43297066883734,45.298505116066735,11109800
1999-05-04,44.479217529296875,45.98564379142993,44.21493222015073,45.27207345673532,15428400
1999-05-05,45.827083587646484,45.827083587646484,43.15780132562094,44.5056567252576,12642600
1999-05-06,44.162071228027344,45.80063999890568,43.73921477102648,45.40421207046737,15173400
1999-05-07,44.796348571777344,44.92849119293303,43.607064981376176,44.55849185369711,16430400
1999-05-10,45.24563980102539,45.54956787211873,44.558498075075235,45.08706863349843,10604200
1999-05-11,45.959232330322266,46.19708919689668,45.351375893520995,45.61566130082589,8800800
1999-05-12,46.910648345947266,47.06921955162371,44.82279413787412,46.17064938612387,12507400
1999-05-13,46.03850173950195,47.359928310670206,45.82707348811503,47.28064271640011,9864000
1999-05-14,45.166358947753906,45.668501030847715,44.82278804879498,45.139930417064754,12205400
1999-05-17,45.979042053222656,46.1177918568033,44.327258677262655,44.769936622019934,9906800
1999-05-18,45.774208068847656,46.19706449442593,45.245637536874824,45.93277922843951,9267800
1999-05-19,46.408504486083984,46.43493301939041,45.24564902060124,45.95921941987474,7985600
1999-05-20,45.133331298828125,46.50761513869875,45.060652826527274,46.50761513869875,5997200
1999-05-21,44.71708297729492,45.404224914298275,44.47922615294761,45.27208223410532,10958600
1999-05-24,43.58066177368164,44.8756602132877,43.28994783825987,44.79637459453631,9569800
1999-05-25,42.15351104736328,44.16207959883639,41.968511312359176,43.527794793108036,17771200
1999-05-26,43.32957077026367,43.50135619875206,41.38707400197189,42.7085003749595,26772000
1999-05-27,43.28994369506836,43.91762145010979,42.60280173165457,43.15780100979648,23334800
1999-05-28,44.00350570678711,44.24136249439136,42.999221492458034,43.55422066353463,12969800
1999-06-01,43.02565383911133,44.135652279678084,42.78779703041845,43.924224005284415,6960200
1999-06-02,43.75244140625,43.97708396254908,41.92226528581339,42.99922812924721,11996600
1999-06-03,43.131378173828125,44.08280563354492,42.867092768351235,44.08280563354492,11147800
1999-06-04,44.45277404785156,44.60473804950147,43.44849021086086,43.44849021086086,12987200
1999-06-07,45.3777961730957,45.661902934226035,44.66422570327999,44.76333271297661,11491800
1999-06-08,44.24134826660156,45.69491705672288,44.01009868635499,45.48348886906887,8134800
1999-06-09,44.981361389160156,45.10689691595129,44.373505154171504,44.39993368612753,8384400
1999-06-10,44.46601104736328,44.769939206082256,43.93083320266247,44.50565385067445,9392400
1999-06-11,43.792076110839844,44.81618169279219,43.395648143632485,44.76993176328467,16567600
1999-06-14,42.96617889404297,43.950641550541874,42.867071915200796,43.950641550541874,14136800
1999-06-15,43.60708236694336,43.86476058092985,42.94636899774725,43.07190453789451,9147800
1999-06-16,45.84689712524414,45.84689712524414,44.63779175358833,44.690648819015905,15060200
1999-06-17,46.35564422607422,46.56707247796053,45.245645903671075,45.245645903671075,16278200
1999-06-18,46.56707000732422,46.69921265774228,45.853499695066695,45.93278528531753,5392800
1999-06-21,47.961181640625,47.98761017438482,46.80493328863308,46.884218889912525,10565200
1999-06-22,46.51420593261719,48.284917181188405,46.51420593261719,47.67706108093262,10862800
1999-06-23,47.247615814208984,47.35993709358831,46.223510031632784,46.52083106528394,9607000
1999-06-24,46.30939865112305,47.254218740595235,46.09136324586023,47.227790206623986,14988800
1999-06-25,46.24994659423828,46.98994573974609,45.827089939662386,46.619946166992186,8635600
1999-06-28,47.346710205078125,47.41278152827807,46.26314050459908,46.64635417915874,7666200
1999-06-29,47.994224548339844,48.17922431256803,47.06922572719893,47.30708256692088,9000400
1999-06-30,48.73421859741211,50.689930189716065,47.47225604967544,48.040469552844826,19467600
1999-07-01,49.06455612182617,49.342055631268224,48.047057920538634,48.892770711219185,6822600
1999-07-02,49.68564224243164,49.73849930864699,49.0513574478474,49.0513574478474,3302000
1999-07-06,49.36849594116211,50.45206571288997,49.10421063098458,49.94992362355267,8794800
1999-07-07,49.44778823852539,49.659216515333625,48.9985031503079,49.34207410012127,10520000
1999-07-08,50.10850524902344,50.31332640708247,49.20993500721605,49.44779183592977,11225000
1999-07-09,50.610633850097656,50.66349090894893,49.92349208503105,50.29349149698999,4206800
1999-07-12,50.34635925292969,51.0599296990342,50.0556453674797,50.79564434862512,7816200
1999-07-13,50.10850524902344,50.29350500468966,49.71207720116724,50.10850524902344,6230000
1999-07-14,50.9608039855957,51.05991095561826,49.89705584068699,50.61062602484936,6909400
1999-07-15,51.42991638183594,51.42991638183594,50.85509588784574,51.139202568783425,6539800
1999-07-16,51.9056396484375,52.19635351612224,51.43653318012805,51.45635458019746,4913800
1999-07-19,51.37706756591797,52.117066481476456,51.17224643750446,52.117066481476456,6833000
1999-07-20,49.394935607910156,50.8220766046074,49.26279292303078,50.74939812792375,14837400
1999-07-21,49.632789611816406,50.06225331319661,49.10421890242539,49.50064693446865,10980400
1999-07-22,48.370819091796875,49.63278145302256,48.23206930338986,49.63278145302256,15148400
1999-07-23,48.443511962890625,48.939047068894006,47.94136972214053,48.73422589174594,12115000
1999-07-26,47.25421142578125,48.311352620988885,47.17492583614068,47.78278202338507,10720000
1999-07-27,48.20563507080078,48.94563385478237,47.79599288681097,48.20563507080078,13732800
1999-07-28,49.150455474853516,49.421347889757264,48.159385664230044,48.787063210958244,10161800
1999-07-29,48.09992980957031,48.62850046681834,47.62421621804709,48.23207247388232,13033800
1999-07-30,47.862083435058594,48.83993936388088,47.789404953862345,48.31136859154451,10947400
1999-08-02,47.729923248291016,48.89277852122834,47.54492354577826,47.941351479734166,9642400
1999-08-03,47.41938400268555,48.39063235832088,46.72563517723174,48.38402522664989,13005000
1999-08-04,46.56045913696289,47.776171423212524,46.520816345019966,47.41938629572622,13227600
1999-08-05,47.30046463012695,47.30046463012695,45.457074543270494,46.56707287514105,18695200
1999-08-06,46.79172134399414,47.835648479316234,46.46136465560107,46.96350682195853,12392200
1999-08-09,46.19045639038086,47.09563340732868,46.09795654923291,46.963490777117315,7983400
1999-08-10,45.774208068847656,46.4018855755654,44.76992405809927,46.064921861432715,16767200
1999-08-11,47.280643463134766,47.35992905865707,45.89314554149443,46.59350163527479,13101400
1999-08-12,46.72563934326172,47.782780504873976,46.619925227100495,47.4656381563903,12715000
1999-08-13,48.7606315612793,48.81348861446226,47.62420491784569,47.70349049762012,14342600
1999-08-16,49.150455474853516,49.3156337766241,48.41706381499215,48.73420615439166,11470600
1999-08-17,49.394935607910156,49.63279244069303,48.496365350730414,49.57993536674128,11408400
1999-08-18,48.839935302734375,49.764934077407375,48.654935547799774,49.157077739765114,7035200
1999-08-19,48.25850296020508,48.734216570984756,47.94796768650168,48.3906456298661,10157800
1999-08-20,49.02490997314453,49.02490997314453,48.0470546259713,48.31133985493703,6920800
1999-08-23,50.584197998046875,50.584197998046875,49.36187868905541,49.47419992285462,9652000
1999-08-24,50.92778015136719,51.48277931233175,50.115102808526224,50.21420980155561,13891400
1999-08-25,52.011356353759766,52.22278463162058,50.68992961712969,51.24492884651432,11352000
1999-08-26,51.14583206176758,52.19636652731738,51.06654644172608,52.01136674722056,9753000
1999-08-27,50.63705062866211,51.535620420611224,50.504908012199,51.52901328978807,9635400
1999-08-30,49.923492431640625,51.007062145614825,49.79134978359499,50.84849096796006,10141600
1999-08-31,50.4785041809082,50.79564661555265,49.15707736988966,50.26707589114524,14590400
1999-09-01,50.841880798339844,51.271344378832644,50.478488537922864,50.79563087428678,10752000
1999-09-02,50.66349411010742,50.9277794210626,49.79135258395534,49.89706670833741,14583200
1999-09-03,52.98920440673828,53.009025804895415,51.932063171691134,52.11706288782438,14195400
1999-09-07,52.75135040283203,53.41206370948073,52.672064806034186,52.88349306416177,9009000
1999-09-08,52.03778076171875,52.96277940400426,51.61492423953109,52.434208751269686,14303400
